Acousticness,Artist Name,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Tempo,Track Name,Track Reference,Valence,_id
0.841,Maroon 5,0.775,0.327,0,0.0821,0.0821,11,91.05,Memories,https://api.spotify.com/v1/tracks/4cktbXiXOapiLBMprHFErI,0.595,60f7908fa24480877399e2f3
0.0689,MEDUZA,0.632,0.595,0,0.209,0.209,8,124.114,Paradise (feat. Dermot Kennedy),https://api.spotify.com/v1/tracks/6ft4hAq6yde8jPZY2i5zLr,0.435,60f7908fa24480877399e2f4
0.717,Tom Odell,0.442,0.538,0.0000295,0.09,0.09,4,122.758,Another Love,https://api.spotify.com/v1/tracks/7jtQIBanIiJOMS6RyCx6jZ,0.139,60f7908fa24480877399e2f5
0.0000255,Nirvana,0.502,0.912,0.000173,0.106,0.106,1,116.761,Smells Like Teen Spirit,https://api.spotify.com/v1/tracks/1f3yAtsJtY87CTmM8RLnxf,0.72,60f7908fa24480877399e2f6
0.122,Myke Towers,0.713,0.617,0,0.0962,0.0962,8,168.021,Bandido,https://api.spotify.com/v1/tracks/1xK1Gg9SxG8fy2Ya373oqb,0.682,60f7908fa24480877399e2f7
0.634,Hozier,0.566,0.664,0,0.116,0.116,4,128.945,Take Me To Church,https://api.spotify.com/v1/tracks/3dYD57lRAUcMHufyqn9GcI,0.437,60f79090a24480877399e2f8
0.129,DaBaby,0.933,0.656,0,0.161,0.161,2,119.987,Red Light Green Light,https://api.spotify.com/v1/tracks/1YDebgap5OFwXEBG18NJvy,0.934,60f79090a24480877399e2f9
0.256,Becky G,0.93,0.837,0.00000237,0.239,0.239,7,111.898,Fulanito,https://api.spotify.com/v1/tracks/59L8x0xy8njj75vzVCPMqg,0.821,60f79090a24480877399e2fa
0.152,KSI,0.356,0.684,0,0.101,0.101,8,87.188,Holiday,https://api.spotify.com/v1/tracks/14Bcv6siTBPw3TlP84dasC,0.347,60f79090a24480877399e2fb
0.65,Pop Smoke,0.709,0.548,0.00000159,0.133,0.133,10,83.995,What You Know Bout Love,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,0.543,60f79090a24480877399e2fc
0.499,Jamie Miller,0.558,0.454,0,0.146,0.146,6,113.12,"Here's Your Perfect",https://api.spotify.com/v1/tracks/2aTKrdenCq5qBOoJPFdn4P,0.424,60f79091a24480877399e2fd
0.0821,Ofenbach,0.734,0.855,0.00000473,0.0901,0.0901,6,121.955,Wasted Love (feat. Lagique),https://api.spotify.com/v1/tracks/2pPO9YecZimmuVQfIzfV6U,0.54,60f79091a24480877399e2fe
0.0654,OneRepublic,0.664,0.705,0,0.118,0.118,1,122.016,Counting Stars,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,0.477,60f79091a24480877399e2ff
0.451,Lil Tjay,0.907,0.393,0.00000135,0.135,0.135,4,104.949,Calling My Phone,https://api.spotify.com/v1/tracks/3J8EOeKLTLXORtWPpOU5bE,0.202,60f79091a24480877399e300
0.103,Cochise,0.672,0.717,0,0.398,0.398,5,157.905,Tell Em,https://api.spotify.com/v1/tracks/7nc7mlSdWYeFom84zZ8Wr8,0.473,60f79091a24480877399e301
0.185,Maluma,0.783,0.727,0.0000246,0.0626,0.0626,6,180.067,Hawái,https://api.spotify.com/v1/tracks/1yoMvmasuxZfqHEipJhRbp,0.558,60f79091a24480877399e302
0.0847,Travis Scott,0.841,0.728,0,0.149,0.149,7,130.049,goosebumps,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,0.43,60f79092a24480877399e303
0.132,Pashanim,0.787,0.531,0.00094,0.112,0.112,11,91.996,Sommergewitter,https://api.spotify.com/v1/tracks/2H7jZg2HliuQhZjfBblLrZ,0.721,60f79092a24480877399e304
0.269,"Tyler, The Creator",0.493,0.653,0,0.511,0.511,0,142.347,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),https://api.spotify.com/v1/tracks/5B0kgjHULYJhAQkK5XsMoC,0.852,60f79092a24480877399e305
0.0528,P!nk,0.473,0.592,0,0.131,0.131,5,159.7,Cover Me In Sunshine,https://api.spotify.com/v1/tracks/0UKUfxIkDAMZz7hMdiVX3m,0.292,60f79092a24480877399e306
0.695,James Arthur,0.358,0.557,0,0.0902,0.0902,10,85.043,"Say You Won't Let Go",https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,0.494,60f79093a24480877399e307
0.0038,Avicii,0.532,0.783,0.0012,0.161,0.161,2,124.08,Wake Me Up,https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2,0.643,60f79093a24480877399e308
0.349,Juice WRLD,0.511,0.566,0,0.34,0.34,6,83.903,Lucid Dreams,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,0.218,60f79093a24480877399e309
0.237,Ariana Grande,0.83,0.585,0,0.248,0.248,0,109.978,34+35,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,0.485,60f79093a24480877399e30a
0.114,Pop Smoke,0.823,0.586,0,0.193,0.193,6,125.971,For The Night (feat. Lil Baby & DaBaby),https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,0.347,60f79094a24480877399e30b
0.371,Lady Gaga,0.572,0.385,0,0.231,0.231,7,95.799,Shallow,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,0.323,60f79094a24480877399e30c
0.0332,Pop Smoke,0.912,0.589,0.0162,0.0795,0.0795,8,135.921,Coupe,https://api.spotify.com/v1/tracks/4wNKxMbE3n1gRm4F6OaCP1,0.486,60f79094a24480877399e30d
0.00239,Coldplay,0.429,0.661,0.000121,0.234,0.234,11,173.372,Yellow,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,0.285,60f79094a24480877399e30e
0.271,Queen,0.414,0.404,0,0.3,0.3,0,71.105,Bohemian Rhapsody - Remastered 2011,https://api.spotify.com/v1/tracks/4u7EnebtmKWzUH433cf5Qv,0.224,60f79094a24480877399e30f
0.161,DaBaby,0.902,0.669,0,0.0728,0.0728,1,139.949,Ball If I Want To,https://api.spotify.com/v1/tracks/0cu0rhnlCnJ7JIeHRiLpj3,0.628,60f79095a24480877399e310
0.343,Roddy Ricch,0.643,0.403,0,0.138,0.138,1,98.54,Late At Night,https://api.spotify.com/v1/tracks/1fxYz1s15pyZLsJT0Hdh1m,0.111,60f79095a24480877399e311
0.328,Billie Eilish,0.701,0.425,0.13,0.1,0.1,7,135.128,bad guy,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,0.562,60f79095a24480877399e312
0.0237,Harry Styles,0.676,0.771,0.000007,0.102,0.102,8,99.048,Adore You,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,0.569,60f79095a24480877399e313
0.731,Powfu,0.726,0.431,0,0.696,0.696,8,144.026,death bed (coffee for your head),https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7lTsMCx,0.348,60f79095a24480877399e314
0.00121,The Killers,0.352,0.911,0,0.0995,0.0995,1,148.033,Mr. Brightside,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,0.236,60f79095a24480877399e315
0.499,SZA,0.436,0.655,0.0000081,0.688,0.688,1,121.002,Good Days,https://api.spotify.com/v1/tracks/3YJJjQPAbDT7mGpX3WtQ9A,0.412,60f79096a24480877399e316
0.0194,Cardi B,0.935,0.454,0,0.0824,0.0824,1,133.073,WAP (feat. Megan Thee Stallion),https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,0.357,60f79096a24480877399e317
0.212,Pop Smoke,0.548,0.805,0.000389,0.408,0.408,7,142.094,Dior,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,0.648,60f79096a24480877399e318
0.21,Tion Wayne,0.883,0.674,0,0.0678,0.0678,11,141.02,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",https://api.spotify.com/v1/tracks/6uvMKqNlrSvcC4NaKnrwjZ,0.73,60f79096a24480877399e319
0.543,The Police,0.82,0.452,0.00294,0.0714,0.0714,1,117.401,Every Breath You Take,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,0.74,60f79096a24480877399e31a
0.0644,Fleetwood Mac,0.828,0.492,0.00428,0.128,0.128,0,120.151,Dreams - 2004 Remaster,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,0.789,60f79097a24480877399e31b
0.345,Polo G,0.832,0.534,0,0.165,0.165,1,93.924,Martin & Gina,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,0.116,60f79097a24480877399e31c
0.705,Billie Eilish,0.671,0.336,0.00751,0.0577,0.0577,10,75.051,Lost Cause,https://api.spotify.com/v1/tracks/2xdwCJLfKCkat14mlgR26M,0.518,60f79097a24480877399e31d
0.148,Imagine Dragons,0.626,0.56,0.0000151,0.109,0.109,0,93.989,Wrecked,https://api.spotify.com/v1/tracks/2d1MywHy6FwKdzxFuSJnwl,0.229,60f79097a24480877399e31e
0.922,John Legend,0.422,0.264,0,0.132,0.132,8,119.93,All of Me,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,0.331,60f79097a24480877399e31f
0.46,Pop Smoke,0.628,0.581,0,0.152,0.152,2,145.396,More Time,https://api.spotify.com/v1/tracks/2wzionesqIt3x5Sglb4n91,0.259,60f79098a24480877399e320
0.00273,BLANCO,0.477,0.844,0,0.137,0.137,11,169.941,MI FAI IMPAZZIRE,https://api.spotify.com/v1/tracks/1x3Qb8np6S1UvpSLthwEJN,0.203,60f79098a24480877399e321
0.116,Internet Money,0.792,0.707,0,0.12,0.12,7,134.997,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",https://api.spotify.com/v1/tracks/2IePEfMAtqWS6rLXXFZIgI,0.408,60f79098a24480877399e322
0.223,Topic,0.789,0.72,0,0.129,0.129,8,122.031,Breaking Me,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,0.664,60f79098a24480877399e323
0.00776,Drake,0.792,0.625,0.0018,0.329,0.329,1,103.967,One Dance,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,0.37,60f79098a24480877399e324
0.00302,Saweetie,0.84,0.766,0.00000361,0.0684,0.0684,4,94.018,Best Friend (feat. Doja Cat),https://api.spotify.com/v1/tracks/20BOju91NaEFK5Py4VJ2pp,0.402,60f79099a24480877399e325
0.388,Olivia Rodrigo,0.443,0.298,0.00001,0.103,0.103,0,77.253,hope ur ok,https://api.spotify.com/v1/tracks/1zejeOnykpCoyVSit6Bwp3,0.172,60f79099a24480877399e326
0.436,Sarah Cothran,0.372,0.255,0,0.33,0.33,7,114.402,As the World Caves In,https://api.spotify.com/v1/tracks/7LAmsNJpBaNvNg7VZPXxSv,0.254,60f79099a24480877399e327
0.399,Nio Garcia,0.83,0.517,0.0000895,0.0916,0.0916,6,171.959,AM,https://api.spotify.com/v1/tracks/2dNhNlpZAtV4lwAFW45LIv,0.616,60f79099a24480877399e328
0.177,Regard,0.88,0.751,0.0000643,0.106,0.106,7,117.948,Ride It,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,0.884,60f79099a24480877399e329
0.00209,Imagine Dragons,0.542,0.732,0.0000792,0.496,0.496,9,124.912,Follow You,https://api.spotify.com/v1/tracks/7FdUvDkaE24o3FPIWTvzv2,0.489,60f7909aa24480877399e32a
0.18,Luan Santana,0.526,0.731,0,0.0891,0.0891,11,86.959,MORENA,https://api.spotify.com/v1/tracks/4PQdrXMDHDPl1RczrrlADd,0.476,60f7909aa24480877399e32b
0.256,Pop Smoke,0.723,0.667,0,0.261,0.261,2,143.044,Genius (feat. Lil Tjay & Swae Lee),https://api.spotify.com/v1/tracks/0kNYrbMehFxp1eleTwUjkP,0.396,60f7909aa24480877399e32c
0.592,Ariana Grande,0.778,0.317,0,0.0881,0.0881,1,140.048,7 rings,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,0.327,60f7909aa24480877399e32d
0.0888,Doja Cat,0.824,0.764,0.00294,0.117,0.117,5,107.998,Woman,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,0.881,60f7909aa24480877399e32e
0.427,Mari Fernandez,0.631,0.861,0.000119,0.215,0.215,11,149.95,"Não, Não Vou",https://api.spotify.com/v1/tracks/0xBQvhJAm6f7J142ympKOn,0.822,60f7909ba24480877399e32f
0.112,Queen,0.933,0.528,0.312,0.163,0.163,5,109.967,Another One Bites The Dust - Remastered 2011,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,0.754,60f7909ba24480877399e330
0.00691,BTS,0.566,0.716,0,0.37,0.37,1,81.068,Life Goes On,https://api.spotify.com/v1/tracks/249gnXrbfmV8NG6jTEMSwD,0.45,60f7909ba24480877399e331
0.135,Pop Smoke,0.441,0.623,0,0.14,0.14,1,78.082,Manslaughter (feat. Rick Ross & The-Dream),https://api.spotify.com/v1/tracks/5EVzgDPaM0LCM3M5exl3z8,0.285,60f7909ba24480877399e332
0.0671,The Weeknd,0.585,0.564,0,0.135,0.135,0,113.003,The Hills,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,0.137,60f7909ba24480877399e333
0.141,Anne-Marie,0.595,0.759,0,0.172,0.172,11,80.953,Our Song,https://api.spotify.com/v1/tracks/5zqObw7wjBgL9TDiAymxPn,0.515,60f7909ca24480877399e334
0.186,Arctic Monkeys,0.548,0.532,0.000263,0.217,0.217,5,85.03,Do I Wanna Know?,https://api.spotify.com/v1/tracks/3rq5w4bQGigXOfdN30ATJt,0.405,60f7909ca24480877399e335
0.385,Conan Gray,0.53,0.593,0,0.314,0.314,5,125.723,People Watching,https://api.spotify.com/v1/tracks/4JeOesjcWWlprTAvucDSJX,0.538,60f7909ca24480877399e336
